file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1400_lg5.0_NEQ_strong.txt,spec_T1400_lg5.0_NEQ_strong.txt,46094.55917556343,7.56205217331306e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1000_lg5.0_NEQ_strong.txt,spec_T1000_lg5.0_NEQ_strong.txt,62046.41950193423,1.9026799640132898e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T500_lg5.0_NEQ_strong.txt,spec_T500_lg5.0_NEQ_strong.txt,73117.49043759993,4.3818021143668245e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T250_lg4.5_NEQ_strong.txt,spec_T250_lg4.5_NEQ_strong.txt,81450.29667387142,1.5081412773010922e-17
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg3.5_NEQ_strong.txt,spec_T1500_lg3.5_NEQ_strong.txt,27153.913540540245,7.955314249911268e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T900_lg3.5_NEQ_strong.txt,spec_T900_lg3.5_NEQ_strong.txt,60462.867817243074,3.2212441307000808e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg4.0_NEQ_strong.txt,spec_T1500_lg4.0_NEQ_strong.txt,31257.451940018138,7.418363871856322e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T500_lg3.0_NEQ_strong.txt,spec_T500_lg3.0_NEQ_strong.txt,73705.82111615146,3.61677882689837e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1100_lg3.5_NEQ_strong.txt,spec_T1100_lg3.5_NEQ_strong.txt,45867.10184704476,2.0536043583152726e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T800_lg5.0_NEQ_strong.txt,spec_T800_lg5.0_NEQ_strong.txt,66805.51401078585,4.296598696567339e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1800_lg4.0_NEQ_strong.txt,spec_T1800_lg4.0_NEQ_strong.txt,29631.418144181287,3.6568115364675385e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T400_lg4.0_NEQ_strong.txt,spec_T400_lg4.0_NEQ_strong.txt,75425.44840763457,1.8213200916515024e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1700_lg4.5_NEQ_strong.txt,spec_T1700_lg4.5_NEQ_strong.txt,31352.932652363164,4.455187802476056e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T450_lg3.0_NEQ_strong.txt,spec_T450_lg3.0_NEQ_strong.txt,74679.56811053028,7.285747083835953e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg2.5_NEQ_strong.txt,spec_T1500_lg2.5_NEQ_strong.txt,19945.894347879832,9.096372453361619e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T350_lg3.0_NEQ_strong.txt,spec_T350_lg3.0_NEQ_strong.txt,76396.37890179359,8.428389126057017e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T350_lg5.0_NEQ_strong.txt,spec_T350_lg5.0_NEQ_strong.txt,74817.56429368742,1.2653817843769091e-18
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1300_lg5.0_NEQ_strong.txt,spec_T1300_lg5.0_NEQ_strong.txt,51224.32363599246,9.046318714855649e-22
