file_path,model_name,chi2,alpha,teff,logg,fsed,met,plot_color,plot_ms,plot_alpha
/home/dylan/Research/Models/SonoraDiamondback/t2200g3160f1_m-0.5_co1.0.spec,t2200g3160f1_m-0.5_co1.0.spec,36676.10778465131,1.787660752826987e-22,2200.0,5.5,1,-0.5,xkcd:cherry,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2100g316nc_m-0.5_co1.0.spec,t2100g316nc_m-0.5_co1.0.spec,39583.88135054558,1.7837776853538933e-22,2100.0,4.5,nc,-0.5,xkcd:faded orange,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g100f3_m-0.5_co1.0.spec,t1100g100f3_m-0.5_co1.0.spec,40391.16474166067,2.8656324778634497e-21,1100.0,4.0,3,-0.5,xkcd:robin's egg,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2200g31f4_m+0.5_co1.0.spec,t2200g31f4_m+0.5_co1.0.spec,35972.62750347552,1.6038756083318898e-22,2200.0,3.5,4,0.5,xkcd:navy green,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g316nc_m0.0_co1.0.spec,t2000g316nc_m0.0_co1.0.spec,34264.60882697563,2.277462180449477e-22,2000.0,4.5,nc,0.0,xkcd:faded orange,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g31f2_m0.0_co1.0.spec,t2200g31f2_m0.0_co1.0.spec,36621.29837115444,1.5660615222185188e-22,2200.0,3.5,2,0.0,xkcd:bright lavender,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g100f3_m0.0_co1.0.spec,t1700g100f3_m0.0_co1.0.spec,25429.95114340235,5.348283707349582e-22,1700.0,4.0,3,0.0,xkcd:robin's egg,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g100nc_m+0.5_co1.0.spec,t2300g100nc_m+0.5_co1.0.spec,38404.28144918247,1.277772840586026e-22,2300.0,4.0,nc,0.5,xkcd:faded orange,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f1_m0.0_co1.0.spec,t900g1000f1_m0.0_co1.0.spec,4308.465945502684,2.440481166151755e-20,900.0,5.0,1,0.0,xkcd:cherry,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2300g31f4_m-0.5_co1.0.spec,t2300g31f4_m-0.5_co1.0.spec,38977.25102081301,1.2597293589097644e-22,2300.0,3.5,4,-0.5,xkcd:navy green,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1400g3160f4_m+0.5_co1.0.spec,t1400g3160f4_m+0.5_co1.0.spec,13198.919029866329,1.5124367463287734e-21,1400.0,5.5,4,0.5,xkcd:navy green,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2400g31nc_m0.0_co1.0.spec,t2400g31nc_m0.0_co1.0.spec,39709.47034721071,1.0713840234744773e-22,2400.0,3.5,nc,0.0,xkcd:faded orange,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1000g100f3_m-0.5_co1.0.spec,t1000g100f3_m-0.5_co1.0.spec,43375.60565642592,4.253934805092514e-21,1000.0,4.0,3,-0.5,xkcd:robin's egg,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g1000f3_m0.0_co1.0.spec,t2000g1000f3_m0.0_co1.0.spec,32994.548846656464,2.439166888895184e-22,2000.0,5.0,3,0.0,xkcd:robin's egg,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t900g316f2_m0.0_co1.0.spec,t900g316f2_m0.0_co1.0.spec,16605.696408218708,1.4315310467739098e-20,900.0,4.5,2,0.0,xkcd:bright lavender,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1800g316f4_m+0.5_co1.0.spec,t1800g316f4_m+0.5_co1.0.spec,27373.48407898621,4.0741571116182005e-22,1800.0,4.5,4,0.5,xkcd:navy green,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1700g1000f1_m+0.5_co1.0.spec,t1700g1000f1_m+0.5_co1.0.spec,19965.646622605524,6.027901818855863e-22,1700.0,5.0,1,0.5,xkcd:cherry,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1300g100nc_m-0.5_co1.0.spec,t1300g100nc_m-0.5_co1.0.spec,54165.57861353314,9.056385939218269e-22,1300.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g31f4_m+0.5_co1.0.spec,t1000g31f4_m+0.5_co1.0.spec,32301.780031434566,5.096426838961343e-21,1000.0,3.5,4,0.5,xkcd:navy green,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2100g31f3_m+0.5_co1.0.spec,t2100g31f3_m+0.5_co1.0.spec,34272.89339228452,1.9806265125847098e-22,2100.0,3.5,3,0.5,xkcd:robin's egg,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g3160f1_m+0.5_co1.0.spec,t1200g3160f1_m+0.5_co1.0.spec,2033.9965136175035,5.10123478067087e-21,1200.0,5.5,1,0.5,xkcd:cherry,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g3160f3_m+0.5_co1.0.spec,t1200g3160f3_m+0.5_co1.0.spec,1898.5104707853397,4.7665867358675495e-21,1200.0,5.5,3,0.5,xkcd:robin's egg,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g3160f8_m-0.5_co1.0.spec,t1500g3160f8_m-0.5_co1.0.spec,43520.87126696462,5.936596603021734e-22,1500.0,5.5,8,-0.5,xkcd:royal blue,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1800g31nc_m-0.5_co1.0.spec,t1800g31nc_m-0.5_co1.0.spec,35562.244156384506,3.474007546320327e-22,1800.0,3.5,nc,-0.5,xkcd:faded orange,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g316nc_m+0.5_co1.0.spec,t2000g316nc_m+0.5_co1.0.spec,32832.997164993874,2.3449737462476972e-22,2000.0,4.5,nc,0.5,xkcd:faded orange,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g1000f8_m+0.5_co1.0.spec,t1200g1000f8_m+0.5_co1.0.spec,36545.19859226544,1.804640575287524e-21,1200.0,5.0,8,0.5,xkcd:royal blue,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2100g1000f4_m0.0_co1.0.spec,t2100g1000f4_m0.0_co1.0.spec,35339.70688149775,1.9109009370931883e-22,2100.0,5.0,4,0.0,xkcd:navy green,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t900g316f2_m-0.5_co1.0.spec,t900g316f2_m-0.5_co1.0.spec,15198.178706597464,1.409636411745569e-20,900.0,4.5,2,-0.5,xkcd:bright lavender,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2300g316f8_m0.0_co1.0.spec,t2300g316f8_m0.0_co1.0.spec,38828.76072804521,1.2433889664962336e-22,2300.0,4.5,8,0.0,xkcd:royal blue,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2400g31f4_m0.0_co1.0.spec,t2400g31f4_m0.0_co1.0.spec,39713.00946473965,1.0714548025646425e-22,2400.0,3.5,4,0.0,xkcd:navy green,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2100g100nc_m-0.5_co1.0.spec,t2100g100nc_m-0.5_co1.0.spec,38536.90519757032,1.7742655209479635e-22,2100.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1300g316f3_m-0.5_co1.0.spec,t1300g316f3_m-0.5_co1.0.spec,14377.988399532434,2.1618990441883434e-21,1300.0,4.5,3,-0.5,xkcd:robin's egg,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1800g31f4_m-0.5_co1.0.spec,t1800g31f4_m-0.5_co1.0.spec,33087.46721730454,3.745569896657976e-22,1800.0,3.5,4,-0.5,xkcd:navy green,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g31f3_m-0.5_co1.0.spec,t900g31f3_m-0.5_co1.0.spec,50027.79290651158,6.223422579517525e-21,900.0,3.5,3,-0.5,xkcd:robin's egg,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g1000f3_m-0.5_co1.0.spec,t1000g1000f3_m-0.5_co1.0.spec,34825.371489253586,5.4660185328216995e-21,1000.0,5.0,3,-0.5,xkcd:robin's egg,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2000g100f3_m+0.5_co1.0.spec,t2000g100f3_m+0.5_co1.0.spec,33185.01461677755,2.4343900244025545e-22,2000.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1900g3160f8_m+0.5_co1.0.spec,t1900g3160f8_m+0.5_co1.0.spec,29877.1646824237,3.060886929367313e-22,1900.0,5.5,8,0.5,xkcd:royal blue,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2300g3160f8_m0.0_co1.0.spec,t2300g3160f8_m0.0_co1.0.spec,38468.48886466636,1.2589323311647943e-22,2300.0,5.5,8,0.0,xkcd:royal blue,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1300g100f4_m0.0_co1.0.spec,t1300g100f4_m0.0_co1.0.spec,29529.789621642136,1.518810400242387e-21,1300.0,4.0,4,0.0,xkcd:navy green,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1300g100f3_m+0.5_co1.0.spec,t1300g100f3_m+0.5_co1.0.spec,4884.501403526038,2.3852995852430948e-21,1300.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g316f8_m+0.5_co1.0.spec,t2000g316f8_m+0.5_co1.0.spec,33355.336392161305,2.377009208191339e-22,2000.0,4.5,8,0.5,xkcd:royal blue,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f8_m-0.5_co1.0.spec,t900g1000f8_m-0.5_co1.0.spec,62375.60688771113,3.620188969007282e-21,900.0,5.0,8,-0.5,xkcd:royal blue,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1600g100f2_m-0.5_co1.0.spec,t1600g100f2_m-0.5_co1.0.spec,25380.178302918775,7.234393369801412e-22,1600.0,4.0,2,-0.5,xkcd:bright lavender,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g1000f3_m0.0_co1.0.spec,t2400g1000f3_m0.0_co1.0.spec,40074.894070467286,1.0383389232599812e-22,2400.0,5.0,3,0.0,xkcd:robin's egg,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g316f4_m+0.5_co1.0.spec,t1400g316f4_m+0.5_co1.0.spec,7488.5667736404375,1.640215949289893e-21,1400.0,4.5,4,0.5,xkcd:navy green,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g31f2_m+0.5_co1.0.spec,t1200g31f2_m+0.5_co1.0.spec,887.7052887899106,4.140799882107937e-21,1200.0,3.5,2,0.5,xkcd:bright lavender,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g1000f2_m-0.5_co1.0.spec,t1800g1000f2_m-0.5_co1.0.spec,32188.7675151835,4.0234345644320882e-22,1800.0,5.0,2,-0.5,xkcd:bright lavender,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g100f3_m0.0_co1.0.spec,t1100g100f3_m0.0_co1.0.spec,31635.560335507198,3.3106798606207916e-21,1100.0,4.0,3,0.0,xkcd:robin's egg,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g31f4_m0.0_co1.0.spec,t1400g31f4_m0.0_co1.0.spec,11166.53322704359,1.5165138453401574e-21,1400.0,3.5,4,0.0,xkcd:navy green,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1500g31f4_m+0.5_co1.0.spec,t1500g31f4_m+0.5_co1.0.spec,15267.5922419794,1.0501026340006078e-21,1500.0,3.5,4,0.5,xkcd:navy green,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g1000f4_m0.0_co1.0.spec,t1400g1000f4_m0.0_co1.0.spec,13752.658877588066,1.4890042981395924e-21,1400.0,5.0,4,0.0,xkcd:navy green,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1800g100f8_m+0.5_co1.0.spec,t1800g100f8_m+0.5_co1.0.spec,28118.004095755154,3.96396438422318e-22,1800.0,4.0,8,0.5,xkcd:royal blue,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1200g316f1_m0.0_co1.0.spec,t1200g316f1_m0.0_co1.0.spec,2174.3311302930574,3.933234132915928e-21,1200.0,4.5,1,0.0,xkcd:cherry,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1000g31nc_m0.0_co1.0.spec,t1000g31nc_m0.0_co1.0.spec,60348.94940512677,2.3377144832225026e-21,1000.0,3.5,nc,0.0,xkcd:faded orange,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1800g1000nc_m-0.5_co1.0.spec,t1800g1000nc_m-0.5_co1.0.spec,45854.57240242842,2.865033681084493e-22,1800.0,5.0,nc,-0.5,xkcd:faded orange,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g3160f1_m-0.5_co1.0.spec,t1100g3160f1_m-0.5_co1.0.spec,1454.2591474976002,8.06903266734985e-21,1100.0,5.5,1,-0.5,xkcd:cherry,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g100f1_m0.0_co1.0.spec,t2400g100f1_m0.0_co1.0.spec,40096.085510324476,1.0535246234149008e-22,2400.0,4.0,1,0.0,xkcd:cherry,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1600g316f2_m+0.5_co1.0.spec,t1600g316f2_m+0.5_co1.0.spec,17950.58027123761,7.874872820881539e-22,1600.0,4.5,2,0.5,xkcd:bright lavender,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2200g1000f2_m0.0_co1.0.spec,t2200g1000f2_m0.0_co1.0.spec,36767.73707056038,1.5546238443203376e-22,2200.0,5.0,2,0.0,xkcd:bright lavender,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1000g100f1_m0.0_co1.0.spec,t1000g100f1_m0.0_co1.0.spec,4136.04906671946,1.0801809824198912e-20,1000.0,4.0,1,0.0,xkcd:cherry,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2100g31f4_m-0.5_co1.0.spec,t2100g31f4_m-0.5_co1.0.spec,36824.93883406433,1.8570165589626505e-22,2100.0,3.5,4,-0.5,xkcd:navy green,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1700g3160nc_m+0.5_co1.0.spec,t1700g3160nc_m+0.5_co1.0.spec,32493.913844009523,4.26526945341855e-22,1700.0,5.5,nc,0.5,xkcd:faded orange,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t900g316f3_m0.0_co1.0.spec,t900g316f3_m0.0_co1.0.spec,34079.536208529986,8.682153465132565e-21,900.0,4.5,3,0.0,xkcd:robin's egg,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1400g3160f2_m-0.5_co1.0.spec,t1400g3160f2_m-0.5_co1.0.spec,13230.135129098551,1.6690619757652202e-21,1400.0,5.5,2,-0.5,xkcd:bright lavender,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1800g3160f4_m+0.5_co1.0.spec,t1800g3160f4_m+0.5_co1.0.spec,25851.279163645122,4.20606716902909e-22,1800.0,5.5,4,0.5,xkcd:navy green,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1100g3160f2_m0.0_co1.0.spec,t1100g3160f2_m0.0_co1.0.spec,1555.1782761780182,7.724666540054327e-21,1100.0,5.5,2,0.0,xkcd:bright lavender,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1000g3160f3_m0.0_co1.0.spec,t1000g3160f3_m0.0_co1.0.spec,20305.017812609363,6.934414519219797e-21,1000.0,5.5,3,0.0,xkcd:robin's egg,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1700g1000f8_m-0.5_co1.0.spec,t1700g1000f8_m-0.5_co1.0.spec,36444.777754477844,4.43631896089187e-22,1700.0,5.0,8,-0.5,xkcd:royal blue,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1500g316nc_m+0.5_co1.0.spec,t1500g316nc_m+0.5_co1.0.spec,27593.67545180936,7.372565009970921e-22,1500.0,4.5,nc,0.5,xkcd:faded orange,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g1000f2_m+0.5_co1.0.spec,t2000g1000f2_m+0.5_co1.0.spec,31845.90042955936,2.479166345639651e-22,2000.0,5.0,2,0.5,xkcd:bright lavender,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1900g1000f3_m+0.5_co1.0.spec,t1900g1000f3_m+0.5_co1.0.spec,29804.141479003443,3.0755800624215846e-22,1900.0,5.0,3,0.5,xkcd:robin's egg,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1600g100f1_m-0.5_co1.0.spec,t1600g100f1_m-0.5_co1.0.spec,22016.736540591828,7.759897092476529e-22,1600.0,4.0,1,-0.5,xkcd:cherry,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2400g316f4_m0.0_co1.0.spec,t2400g316f4_m0.0_co1.0.spec,40259.464583903784,1.0355702255058064e-22,2400.0,4.5,4,0.0,xkcd:navy green,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1300g100nc_m+0.5_co1.0.spec,t1300g100nc_m+0.5_co1.0.spec,39089.26614881083,1.2413283549953824e-21,1300.0,4.0,nc,0.5,xkcd:faded orange,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1100g31nc_m0.0_co1.0.spec,t1100g31nc_m0.0_co1.0.spec,54511.58099684034,1.8697102173190355e-21,1100.0,3.5,nc,0.0,xkcd:faded orange,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1900g3160f2_m+0.5_co1.0.spec,t1900g3160f2_m+0.5_co1.0.spec,28377.851192633272,3.2150040464638286e-22,1900.0,5.5,2,0.5,xkcd:bright lavender,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2300g316nc_m+0.5_co1.0.spec,t2300g316nc_m+0.5_co1.0.spec,38721.81075149331,1.250442559000437e-22,2300.0,4.5,nc,0.5,xkcd:faded orange,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g316f4_m0.0_co1.0.spec,t2000g316f4_m0.0_co1.0.spec,33622.50836616429,2.387833633927317e-22,2000.0,4.5,4,0.0,xkcd:navy green,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1500g100nc_m-0.5_co1.0.spec,t1500g100nc_m-0.5_co1.0.spec,46622.48397405721,5.967241038904221e-22,1500.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g3160nc_m+0.5_co1.0.spec,t900g3160nc_m+0.5_co1.0.spec,62533.072878295934,2.9844971047792447e-21,900.0,5.5,nc,0.5,xkcd:faded orange,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1500g1000nc_m+0.5_co1.0.spec,t1500g1000nc_m+0.5_co1.0.spec,36137.268599576564,6.720538416204362e-22,1500.0,5.0,nc,0.5,xkcd:faded orange,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g100f4_m0.0_co1.0.spec,t2000g100f4_m0.0_co1.0.spec,33709.87941488463,2.37911909388176e-22,2000.0,4.0,4,0.0,xkcd:navy green,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2000g100nc_m-0.5_co1.0.spec,t2000g100nc_m-0.5_co1.0.spec,38143.647577008924,2.170163646155527e-22,2000.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1000g100f3_m+0.5_co1.0.spec,t1000g100f3_m+0.5_co1.0.spec,30200.182444268172,5.328331155080247e-21,1000.0,4.0,3,0.5,xkcd:robin's egg,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1600g1000f8_m-0.5_co1.0.spec,t1600g1000f8_m-0.5_co1.0.spec,35528.16289226325,5.739889412144222e-22,1600.0,5.0,8,-0.5,xkcd:royal blue,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2100g31f8_m0.0_co1.0.spec,t2100g31f8_m0.0_co1.0.spec,34916.59489330462,1.9177254485059444e-22,2100.0,3.5,8,0.0,xkcd:royal blue,o,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2000g100f4_m-0.5_co1.0.spec,t2000g100f4_m-0.5_co1.0.spec,37016.39430903494,2.264733282284103e-22,2000.0,4.0,4,-0.5,xkcd:navy green,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1100g316f2_m0.0_co1.0.spec,t1100g316f2_m0.0_co1.0.spec,6292.674782565951,6.1254629450562045e-21,1100.0,4.5,2,0.0,xkcd:bright lavender,d,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g3160f2_m+0.5_co1.0.spec,t2200g3160f2_m+0.5_co1.0.spec,35041.4545536763,1.6319353194807872e-22,2200.0,5.5,2,0.5,xkcd:bright lavender,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2400g1000f2_m0.0_co1.0.spec,t2400g1000f2_m0.0_co1.0.spec,40003.25490972366,1.0433989482501518e-22,2400.0,5.0,2,0.0,xkcd:bright lavender,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2000g3160f4_m0.0_co1.0.spec,t2000g3160f4_m0.0_co1.0.spec,33020.30568356604,2.4602939746576244e-22,2000.0,5.5,4,0.0,xkcd:navy green,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g1000f4_m+0.5_co1.0.spec,t2200g1000f4_m+0.5_co1.0.spec,36977.594832293165,1.5425690794560313e-22,2200.0,5.0,4,0.5,xkcd:navy green,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g3160f1_m+0.5_co1.0.spec,t1400g3160f1_m+0.5_co1.0.spec,7928.011815856815,1.795122516342112e-21,1400.0,5.5,1,0.5,xkcd:cherry,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2400g1000f8_m0.0_co1.0.spec,t2400g1000f8_m0.0_co1.0.spec,40133.836800856356,1.0312411483182744e-22,2400.0,5.0,8,0.0,xkcd:royal blue,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1600g3160f2_m+0.5_co1.0.spec,t1600g3160f2_m+0.5_co1.0.spec,17791.401103466153,8.148976500901409e-22,1600.0,5.5,2,0.5,xkcd:bright lavender,v,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1100g1000f8_m+0.5_co1.0.spec,t1100g1000f8_m+0.5_co1.0.spec,41083.34123973695,2.4552877293866796e-21,1100.0,5.0,8,0.5,xkcd:royal blue,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1100g31f8_m-0.5_co1.0.spec,t1100g31f8_m-0.5_co1.0.spec,55042.117882583465,1.8976102199952015e-21,1100.0,3.5,8,-0.5,xkcd:royal blue,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g100f8_m+0.5_co1.0.spec,t900g100f8_m+0.5_co1.0.spec,54967.19207320622,4.5950159253932e-21,900.0,4.0,8,0.5,xkcd:royal blue,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1400g1000f3_m0.0_co1.0.spec,t1400g1000f3_m0.0_co1.0.spec,12051.853335737123,1.5676842911335037e-21,1400.0,5.0,3,0.0,xkcd:robin's egg,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g316f2_m-0.5_co1.0.spec,t2200g316f2_m-0.5_co1.0.spec,39779.212785502714,1.4889075014465846e-22,2200.0,4.5,2,-0.5,xkcd:bright lavender,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1700g31f3_m+0.5_co1.0.spec,t1700g31f3_m+0.5_co1.0.spec,24148.304217559118,5.542582755937997e-22,1700.0,3.5,3,0.5,xkcd:robin's egg,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2100g3160f4_m-0.5_co1.0.spec,t2100g3160f4_m-0.5_co1.0.spec,41309.1367171938,1.8023613922427768e-22,2100.0,5.5,4,-0.5,xkcd:navy green,v,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1600g31f1_m-0.5_co1.0.spec,t1600g31f1_m-0.5_co1.0.spec,23687.090870049495,7.503839999862746e-22,1600.0,3.5,1,-0.5,xkcd:cherry,o,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1700g100f8_m-0.5_co1.0.spec,t1700g100f8_m-0.5_co1.0.spec,34416.15597379543,4.640217845644726e-22,1700.0,4.0,8,-0.5,xkcd:royal blue,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t2200g100f1_m0.0_co1.0.spec,t2200g100f1_m0.0_co1.0.spec,37005.30587627724,1.5522369708159584e-22,2200.0,4.0,1,0.0,xkcd:cherry,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2200g1000nc_m0.0_co1.0.spec,t2200g1000nc_m0.0_co1.0.spec,37343.74685693055,1.4874883705768643e-22,2200.0,5.0,nc,0.0,xkcd:faded orange,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1100g1000f4_m-0.5_co1.0.spec,t1100g1000f4_m-0.5_co1.0.spec,42543.47804233379,2.7077748594727608e-21,1100.0,5.0,4,-0.5,xkcd:navy green,P,0.333
/home/dylan/Research/Models/SonoraDiamondback/t900g1000f1_m+0.5_co1.0.spec,t900g1000f1_m+0.5_co1.0.spec,4356.788006937249,2.0581552688559e-20,900.0,5.0,1,0.5,xkcd:cherry,P,1.0
/home/dylan/Research/Models/SonoraDiamondback/t2000g100nc_m0.0_co1.0.spec,t2000g100nc_m0.0_co1.0.spec,33574.95759933562,2.322629003141851e-22,2000.0,4.0,nc,0.0,xkcd:faded orange,s,0.666
/home/dylan/Research/Models/SonoraDiamondback/t2100g3160f4_m0.0_co1.0.spec,t2100g3160f4_m0.0_co1.0.spec,35039.46964172169,1.9424068380969843e-22,2100.0,5.5,4,0.0,xkcd:navy green,v,0.666
/home/dylan/Research/Models/SonoraDiamondback/t900g316f1_m-0.5_co1.0.spec,t900g316f1_m-0.5_co1.0.spec,3962.361373937599,2.0948959088752082e-20,900.0,4.5,1,-0.5,xkcd:cherry,d,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1200g100f2_m+0.5_co1.0.spec,t1200g100f2_m+0.5_co1.0.spec,638.9659242443786,3.872901550965007e-21,1200.0,4.0,2,0.5,xkcd:bright lavender,s,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g31f1_m+0.5_co1.0.spec,t1800g31f1_m+0.5_co1.0.spec,27096.894296031307,4.228248107197916e-22,1800.0,3.5,1,0.5,xkcd:cherry,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g316nc_m+0.5_co1.0.spec,t1800g316nc_m+0.5_co1.0.spec,28952.41090073977,3.741865694102519e-22,1800.0,4.5,nc,0.5,xkcd:faded orange,d,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1100g1000nc_m0.0_co1.0.spec,t1100g1000nc_m0.0_co1.0.spec,60432.45871027078,1.3559008355583416e-21,1100.0,5.0,nc,0.0,xkcd:faded orange,P,0.666
/home/dylan/Research/Models/SonoraDiamondback/t1000g100nc_m-0.5_co1.0.spec,t1000g100nc_m-0.5_co1.0.spec,64067.62364822899,1.965658696269354e-21,1000.0,4.0,nc,-0.5,xkcd:faded orange,s,0.333
/home/dylan/Research/Models/SonoraDiamondback/t1900g31f4_m+0.5_co1.0.spec,t1900g31f4_m+0.5_co1.0.spec,30295.120713192286,3.1556069811582335e-22,1900.0,3.5,4,0.5,xkcd:navy green,o,1.0
/home/dylan/Research/Models/SonoraDiamondback/t1800g31f1_m-0.5_co1.0.spec,t1800g31f1_m-0.5_co1.0.spec,31721.371166559213,3.9244540534018206e-22,1800.0,3.5,1,-0.5,xkcd:cherry,o,0.333
