file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T700_lg5.0_NEQ_weak.txt,spec_T700_lg5.0_NEQ_weak.txt,69587.81347827744,7.304829680207224e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T200_lg3.0_NEQ_weak.txt,spec_T200_lg3.0_NEQ_weak.txt,81516.7300824319,2.3082702571309076e-15
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1600_lg3.0_NEQ_weak.txt,spec_T1600_lg3.0_NEQ_weak.txt,23897.35724246278,6.502164883875864e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg4.5_NEQ_weak.txt,spec_T350_lg4.5_NEQ_weak.txt,75478.25090116603,1.028690109952406e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T300_lg4.0_NEQ_weak.txt,spec_T300_lg4.0_NEQ_weak.txt,76633.5197121327,7.536037886726089e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T500_lg4.5_NEQ_weak.txt,spec_T500_lg4.5_NEQ_weak.txt,73991.99210116216,3.7988121431021194e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1500_lg3.0_NEQ_weak.txt,spec_T1500_lg3.0_NEQ_weak.txt,23671.15293466449,8.488860130337201e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg4.0_NEQ_weak.txt,spec_T800_lg4.0_NEQ_weak.txt,66317.57088430652,4.308963698206937e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T500_lg2.5_NEQ_weak.txt,spec_T500_lg2.5_NEQ_weak.txt,73584.25056503505,4.0073086225908763e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg4.0_NEQ_weak.txt,spec_T900_lg4.0_NEQ_weak.txt,63396.95477532233,2.9069526315724055e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg4.5_NEQ_weak.txt,spec_T900_lg4.5_NEQ_weak.txt,64181.53650556269,2.7918106450570137e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg4.0_NEQ_weak.txt,spec_T450_lg4.0_NEQ_weak.txt,74990.32822398498,7.147342843802388e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T550_lg3.0_NEQ_weak.txt,spec_T550_lg3.0_NEQ_weak.txt,72958.04754062879,2.1064371545617364e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg5.5_NEQ_weak.txt,spec_T350_lg5.5_NEQ_weak.txt,75338.32408241303,1.2882846597425216e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg2.5_NEQ_weak.txt,spec_T350_lg2.5_NEQ_weak.txt,76312.83944189128,9.81840174150775e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1800_lg4.0_NEQ_weak.txt,spec_T1800_lg4.0_NEQ_weak.txt,29719.373161459323,3.6541715897151115e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg5.0_NEQ_weak.txt,spec_T450_lg5.0_NEQ_weak.txt,73826.36203817176,1.0454133640982725e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg5.5_NEQ_weak.txt,spec_T450_lg5.5_NEQ_weak.txt,72553.54607755934,1.3986831439590396e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1300_lg3.0_NEQ_weak.txt,spec_T1300_lg3.0_NEQ_weak.txt,27285.114065758666,1.454036240658825e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T700_lg5.5_NEQ_weak.txt,spec_T700_lg5.5_NEQ_weak.txt,69162.7925350357,8.225566832703911e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg3.5_NEQ_weak.txt,spec_T450_lg3.5_NEQ_weak.txt,74943.76951065002,6.996877473324469e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T500_lg3.0_NEQ_weak.txt,spec_T500_lg3.0_NEQ_weak.txt,73888.42898149585,3.663482337642255e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg2.5_NEQ_weak.txt,spec_T450_lg2.5_NEQ_weak.txt,74411.16396239378,8.740775259558504e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T250_lg4.0_NEQ_weak.txt,spec_T250_lg4.0_NEQ_weak.txt,80776.44499811529,3.660942445411188e-17
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T700_lg3.0_NEQ_weak.txt,spec_T700_lg3.0_NEQ_weak.txt,68481.33382761771,7.418430380798015e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1700_lg4.0_NEQ_weak.txt,spec_T1700_lg4.0_NEQ_weak.txt,29361.548714457545,4.615219229499034e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg4.5_NEQ_weak.txt,spec_T800_lg4.5_NEQ_weak.txt,66752.63394201307,4.219696486105639e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1400_lg3.5_NEQ_weak.txt,spec_T1400_lg3.5_NEQ_weak.txt,30406.56123339538,1.0022322438321684e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T300_lg3.5_NEQ_weak.txt,spec_T300_lg3.5_NEQ_weak.txt,76947.27770567079,7.014887515830337e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg5.5_NEQ_weak.txt,spec_T1200_lg5.5_NEQ_weak.txt,58291.689579845886,1.0172523577200789e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1200_lg3.5_NEQ_weak.txt,spec_T1200_lg3.5_NEQ_weak.txt,42670.22523769898,1.5386141780303804e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T900_lg5.5_NEQ_weak.txt,spec_T900_lg5.5_NEQ_weak.txt,65574.91778950409,2.72977375616892e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T400_lg4.5_NEQ_weak.txt,spec_T400_lg4.5_NEQ_weak.txt,75160.17482194633,2.378176944731337e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T450_lg4.5_NEQ_weak.txt,spec_T450_lg4.5_NEQ_weak.txt,74631.77319086337,8.32883883558725e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T800_lg3.5_NEQ_weak.txt,spec_T800_lg3.5_NEQ_weak.txt,65682.70709411637,4.4600076924584425e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1000_lg2.5_NEQ_weak.txt,spec_T1000_lg2.5_NEQ_weak.txt,40879.38855929035,3.582877692579498e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T250_lg4.5_NEQ_weak.txt,spec_T250_lg4.5_NEQ_weak.txt,81541.72079810005,1.4131709395064635e-17
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T400_lg5.5_NEQ_weak.txt,spec_T400_lg5.5_NEQ_weak.txt,73268.4165935572,4.101448708138768e-19
