file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1800_lg2.5_CEQ.txt,spec_T1800_lg2.5_CEQ.txt,27256.042473308637,4.402034457849941e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1900_lg3.5_CEQ.txt,spec_T1900_lg3.5_CEQ.txt,32972.74602104959,3.20070796742149e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T200_lg3.5_CEQ.txt,spec_T200_lg3.5_CEQ.txt,95041.70321166242,2.8985700319133264e-16
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg4.0_CEQ.txt,spec_T2600_lg4.0_CEQ.txt,45324.57905429044,8.120822257421097e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1200_lg2.5_CEQ.txt,spec_T1200_lg2.5_CEQ.txt,42197.523556739834,2.0418605322642217e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2200_lg5.5_CEQ.txt,spec_T2200_lg5.5_CEQ.txt,38369.13974775244,1.6637703603923435e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg3.5_CEQ.txt,spec_T2600_lg3.5_CEQ.txt,45284.20473707719,8.212832433968153e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1500_lg3.0_CEQ.txt,spec_T1500_lg3.0_CEQ.txt,29422.724802390403,8.901183671554226e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1500_lg5.5_CEQ.txt,spec_T1500_lg5.5_CEQ.txt,53202.8114470397,6.145119284738229e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2100_lg4.0_CEQ.txt,spec_T2100_lg4.0_CEQ.txt,37179.85741917034,2.0215581853181125e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1100_lg5.5_CEQ.txt,spec_T1100_lg5.5_CEQ.txt,71703.347906769,1.3954518961528189e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T3000_lg4.5_CEQ.txt,spec_T3000_lg4.5_CEQ.txt,50643.43503535668,4.4742478510041953e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1100_lg3.0_CEQ.txt,spec_T1100_lg3.0_CEQ.txt,59206.328396352576,2.198313548854053e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T550_lg3.0_CEQ.txt,spec_T550_lg3.0_CEQ.txt,85719.14505551249,2.22011581045911e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T500_lg4.0_CEQ.txt,spec_T500_lg4.0_CEQ.txt,87358.57227866331,3.3614779023321923e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T450_lg5.0_CEQ.txt,spec_T450_lg5.0_CEQ.txt,87069.91686721356,9.650195591258939e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T800_lg3.0_CEQ.txt,spec_T800_lg3.0_CEQ.txt,78007.18134483768,4.9146003364448386e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T450_lg3.0_CEQ.txt,spec_T450_lg3.0_CEQ.txt,88701.74222201764,7.239098719982326e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2500_lg5.5_CEQ.txt,spec_T2500_lg5.5_CEQ.txt,42243.75819132261,9.645171240848865e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T200_lg4.5_CEQ.txt,spec_T200_lg4.5_CEQ.txt,95047.68867318273,8.024070913264286e-18
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T400_lg4.5_CEQ.txt,spec_T400_lg4.5_CEQ.txt,89015.01259846307,2.158954469535326e-19
